timestamp,load,fuel_mix.coal_and_lignite,fuel_mix.hydro,fuel_mix.nuclear,fuel_mix.power_storage,fuel_mix.solar,fuel_mix.wind,fuel_mix.natural_gas,fuel_mix.other,net_load,price
2024-03-27 22:00:00-05:00,42699.916666666664,4991.883333333333,41.92499999999999,3760.0749999999994,158.35000000000002,1.4916666666666678,12116.083333333334,21916.18333333333,0.0,30582.34166666667,26.09
2024-03-27 23:00:00-05:00,40480.083333333336,4738.816666666667,41.908333333333324,3760.0749999999994,31.76666666666667,0.09999999999999999,11279.375,20923.283333333333,0.0,29200.608333333337,23.5
2024-03-28 00:00:00-05:00,38738.333333333336,4476.083333333333,41.975,3760.0916666666667,97.15000000000002,0.09999999999999999,9534.091666666665,20901.43333333333,0.0,29204.141666666666,24.34
2024-03-28 01:00:00-05:00,38078.583333333336,4802.650000000001,43.09166666666667,3760.591666666667,73.425,0.18333333333333338,7785.325,21807.69166666667,0.0,30293.075,26.41
2024-03-28 02:00:00-05:00,37688.166666666664,4978.341666666666,60.29999999999999,3761.591666666666,66.14166666666667,0.1416666666666667,6387.899999999999,22588.358333333334,0.0,31300.125000000004,27.45
2024-03-28 03:00:00-05:00,37937.416666666664,5182.424999999999,41.96666666666666,3760.841666666667,87.60833333333333,0.11666666666666668,5497.349999999999,23482.649999999998,0.0,32439.95,29.28
2024-03-28 04:00:00-05:00,38934.083333333336,5487.483333333334,53.65,3761.191666666666,79.68333333333334,0.10833333333333334,4688.758333333334,24861.608333333334,0.0,34245.21666666667,34.48
2024-03-28 05:00:00-05:00,41110.5,6210.966666666666,131.90833333333336,3760.5416666666674,207.6666666666667,0.09999999999999999,3845.5916666666667,26800.391666666666,0.0,37264.808333333334,41.38
2024-03-28 06:00:00-05:00,44740.583333333336,7151.558333333333,128.15,3760.4666666666667,872.4999999999999,0.5749999999999998,3273.866666666667,28818.391666666666,0.0,41466.14166666667,93.97
2024-03-28 07:00:00-05:00,46271.666666666664,7193.166666666668,133.20000000000002,3760.8416666666667,820.2833333333333,594.7583333333333,3409.933333333333,29485.683333333334,0.0,42266.975,82.9
2024-03-28 08:00:00-05:00,46131.916666666664,5137.0666666666675,144.03333333333333,3760.6000000000004,170.50833333333335,8827.066666666668,4356.25,23796.708333333332,0.0,32948.600000000006,24.88
2024-03-28 09:00:00-05:00,45205.0,3519.4249999999993,60.57499999999999,3760.358333333332,211.54166666666663,17448.983333333334,4407.8,16200.9,0.0,23348.21666666667,16.21
2024-03-28 10:00:00-05:00,44447.166666666664,3419.625,56.45000000000001,3760.5416666666665,302.68333333333334,18630.375000000004,4977.008333333333,14057.266666666665,0.0,20839.78333333333,13.69
2024-03-28 11:00:00-05:00,43878.0,3372.883333333333,38.38333333333333,3759.4999999999995,103.625,18696.983333333334,8048.100000000001,10491.375,0.0,17132.916666666668,12.34
2024-03-28 12:00:00-05:00,43973.833333333336,3306.191666666666,0.0,3760.2333333333336,81.825,17997.291666666664,10108.308333333332,9331.408333333335,0.0,15868.233333333332,8.85
2024-03-28 13:00:00-05:00,44450.083333333336,3304.6416666666664,0.008333333333333333,3759.1666666666665,90.46666666666665,17156.80833333333,11368.175000000001,9256.749999999998,0.0,15925.099999999999,6.94
2024-03-28 14:00:00-05:00,44488.166666666664,3309.7749999999996,0.0,3758.4166666666665,99.02499999999999,15499.683333333332,12508.133333333333,9587.900000000001,0.0,16480.350000000002,6.98
2024-03-28 15:00:00-05:00,45195.666666666664,3299.9249999999997,1.125,3757.791666666666,94.41666666666667,14137.341666666667,14570.291666666666,9297.233333333334,0.0,16488.033333333336,6.43
2024-03-28 16:00:00-05:00,46095.333333333336,3138.383333333333,18.23333333333333,3757.2333333333336,75.375,12213.258333333331,17117.341666666667,9655.258333333333,0.0,16764.733333333334,6.0
2024-03-28 17:00:00-05:00,46687.333333333336,2955.6666666666665,18.175,3756.591666666667,108.29166666666667,11453.066666666666,18359.966666666664,9955.158333333333,0.0,16874.300000000003,6.41
2024-03-28 18:00:00-05:00,46597.083333333336,3261.8916666666664,30.883333333333336,3755.316666666667,167.70833333333334,7965.866666666668,19624.125,11714.85,0.0,19007.091666666667,11.52
2024-03-28 19:00:00-05:00,46300.25,3916.891666666667,135.975,3755.1833333333343,499.4666666666667,1701.7666666666664,21735.908333333333,14354.508333333333,0.0,22862.575,30.51
2024-03-28 20:00:00-05:00,46569.666666666664,3936.2999999999993,108.10833333333335,3754.683333333334,224.2083333333333,0.8333333333333334,24347.7,13950.133333333333,0.0,22221.13333333333,16.76
2024-03-28 21:00:00-05:00,45467.833333333336,3969.8416666666667,0.16666666666666666,3753.6749999999997,136.89999999999998,0.85,25650.441666666666,11815.5,0.0,19816.541666666668,8.23
